"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"03/06/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/06/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/06/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/06/2026","13","BOLIVAR","13244","EL CARMEN DE BOLIVAR","1"
"03/06/2026","13","BOLIVAR","13244","EL CARMEN DE BOLIVAR","1"
"03/06/2026","18","CAQUETA","18001","FLORENCIA","1"
"03/05/2026","76","VALLE DEL CAUCA","76041","ANSERMANUEVO","1"
"03/05/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/05/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/05/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/05/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/05/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"03/05/2026","20","CESAR","20228","CURUMANI","1"
"03/05/2026","73","TOLIMA","73268","ESPINAL","1"
"03/05/2026","68","SANTANDER","68276","FLORIDABLANCA","1"
"03/05/2026","47","MAGDALENA","47288","FUNDACION","1"
"03/05/2026","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"03/05/2026","08","ATLANTICO","08433","MALAMBO","1"
"03/05/2026","08","ATLANTICO","08433","MALAMBO","1"
"03/05/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2026","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"03/05/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/05/2026","76","VALLE DEL CAUCA","76563","PRADERA","1"
"03/05/2026","81","ARAUCA","81591","PUERTO RONDON","1"
"03/05/2026","27","CHOCO","27001","QUIBDO","1"
"03/05/2026","05","ANTIOQUIA","05615","RIONEGRO","1"
"03/05/2026","73","TOLIMA","73624","ROVIRA","1"
"03/05/2026","05","ANTIOQUIA","05660","SAN LUIS","1"
"03/05/2026","50","META","50689","SAN MARTIN","1"
"03/05/2026","47","MAGDALENA","47001","SANTA MARTA","1"
"03/05/2026","05","ANTIOQUIA","05736","SEGOVIA","1"
"03/05/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"03/05/2026","20","CESAR","20001","VALLEDUPAR","1"
"03/05/2026","20","CESAR","20001","VALLEDUPAR","1"
"03/05/2026","25","CUNDINAMARCA","25506","VENECIA","1"
"03/05/2026","50","META","50001","VILLAVICENCIO","1"
"03/04/2026","05","ANTIOQUIA","05044","ANZA","1"
"03/04/2026","63","QUINDIO","63001","ARMENIA","1"
"03/04/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/04/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/04/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/04/2026","76","VALLE DEL CAUCA","76233","DAGUA","1"
"03/04/2026","76","VALLE DEL CAUCA","76233","DAGUA","1"
"03/04/2026","44","LA GUAJIRA","44090","DIBULLA","1"
"03/04/2026","20","CESAR","20250","EL PASO","1"
"03/04/2026","08","ATLANTICO","08296","GALAPA","1"
"03/04/2026","05","ANTIOQUIA","05308","GIRARDOTA","1"
"03/04/2026","68","SANTANDER","68406","LEBRIJA","1"
"03/04/2026","68","SANTANDER","68406","LEBRIJA","1"
"03/04/2026","44","LA GUAJIRA","44430","MAICAO","1"
"03/04/2026","44","LA GUAJIRA","44560","MANAURE","1"
"03/04/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/04/2026","23","CORDOBA","23001","MONTERIA","1"
"03/04/2026","19","CAUCA","19517","PAEZ","1"
"03/04/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/04/2026","52","NARIÑO","52001","PASTO","1"
"03/04/2026","19","CAUCA","19001","POPAYAN","1"
"03/04/2026","73","TOLIMA","73585","PURIFICACION","1"
"03/04/2026","70","SUCRE","70001","SINCELEJO","1"
"03/04/2026","68","SANTANDER","68755","SOCORRO","1"
"03/04/2026","20","CESAR","20001","VALLEDUPAR","1"
"03/04/2026","76","VALLE DEL CAUCA","76869","VIJES","1"
"03/04/2026","50","META","50001","VILLAVICENCIO","1"
"03/04/2026","50","META","50001","VILLAVICENCIO","1"
"03/04/2026","50","META","50001","VILLAVICENCIO","1"
"03/04/2026","50","META","50001","VILLAVICENCIO","1"
"03/04/2026","76","VALLE DEL CAUCA","76895","ZARZAL","1"
"03/03/2026","20","CESAR","20001","VALLEDUPAR","1"
"03/03/2026","20","CESAR","20001","VALLEDUPAR","1"
"03/03/2026","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"03/03/2026","50","META","50001","VILLAVICENCIO","1"
"03/03/2026","50","META","50001","VILLAVICENCIO","1"
"03/03/2026","76","VALLE DEL CAUCA","76895","ZARZAL","1"
"03/03/2026","05","ANTIOQUIA","05045","APARTADO","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/03/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/03/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/03/2026","68","SANTANDER","68001","BUCARAMANGA","1"
"03/03/2026","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"03/03/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/03/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/03/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/03/2026","81","ARAUCA","81300","FORTUL","1"
"03/03/2026","25","CUNDINAMARCA","25320","GUADUAS","1"
"03/03/2026","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"03/03/2026","41","HUILA","41396","LA PLATA","1"
"03/03/2026","44","LA GUAJIRA","44430","MAICAO","1"
"03/03/2026","44","LA GUAJIRA","44430","MAICAO","1"
"03/03/2026","08","ATLANTICO","08433","MALAMBO","1"
"03/03/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/03/2026","19","CAUCA","19001","POPAYAN","1"
"03/03/2026","08","ATLANTICO","08573","PUERTO COLOMBIA","1"
"03/03/2026","08","ATLANTICO","08634","SABANAGRANDE","1"
"03/03/2026","70","SUCRE","70001","SINCELEJO","1"
"03/03/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/03/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/03/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/02/2026","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"03/02/2026","70","SUCRE","70001","SINCELEJO","1"
"03/02/2026","70","SUCRE","70001","SINCELEJO","1"
"03/02/2026","70","SUCRE","70001","SINCELEJO","1"
"03/02/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/02/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/02/2026","81","ARAUCA","81794","TAME","1"
"03/02/2026","85","CASANARE","85410","TAURAMENA","1"
"03/02/2026","50","META","50001","VILLAVICENCIO","1"
"03/02/2026","50","META","50001","VILLAVICENCIO","1"
"03/02/2026","50","META","50001","VILLAVICENCIO","1"
"03/02/2026","50","META","50001","VILLAVICENCIO","1"
"03/02/2026","50","META","50001","VILLAVICENCIO","1"
"03/02/2026","76","VALLE DEL CAUCA","76895","ZARZAL","1"
"03/02/2026","47","MAGDALENA","47980","ZONA BANANERA","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"03/02/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/02/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/02/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/02/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/02/2026","81","ARAUCA","81065","ARAUQUITA","1"
"03/02/2026","63","QUINDIO","63001","ARMENIA","1"
"03/02/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/02/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/02/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"03/02/2026","18","CAQUETA","18256","EL PAUJIL","1"
"03/02/2026","47","MAGDALENA","47288","FUNDACION","1"
"03/02/2026","41","HUILA","41306","GIGANTE","1"
"03/02/2026","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"03/02/2026","05","ANTIOQUIA","05318","GUARNE","1"
"03/02/2026","05","ANTIOQUIA","05361","ITUANGO","1"
"03/02/2026","17","CALDAS","17380","LA DORADA","1"
"03/02/2026","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"03/02/2026","20","CESAR","20383","LA GLORIA","1"
"03/02/2026","17","CALDAS","17001","MANIZALES","1"
"03/02/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/02/2026","41","HUILA","41001","NEIVA","1"
"03/02/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/02/2026","50","META","50568","PUERTO GAITAN","1"
"03/02/2026","50","META","50577","PUERTO LLERAS","1"
"03/02/2026","27","CHOCO","27001","QUIBDO","1"
"03/02/2026","05","ANTIOQUIA","05615","RIONEGRO","1"
"03/02/2026","05","ANTIOQUIA","05615","RIONEGRO","1"
"03/02/2026","23","CORDOBA","23675","SAN BERNARDO DEL VIENTO","1"
"03/01/2026","81","ARAUCA","81001","ARAUCA","1"
"03/01/2026","63","QUINDIO","63001","ARMENIA","1"
"03/01/2026","50","META","50110","BARRANCA DE UPIA","1"
"03/01/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"03/01/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/01/2026","05","ANTIOQUIA","05212","COPACABANA","1"
"03/01/2026","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"03/01/2026","85","CASANARE","85139","MANI","1"
"03/01/2026","17","CALDAS","17001","MANIZALES","1"
"03/01/2026","17","CALDAS","17442","MARMATO","1"
"03/01/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/01/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/01/2026","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/01/2026","47","MAGDALENA","47001","SANTA MARTA","1"
"03/01/2026","05","ANTIOQUIA","05042","SANTA FE DE ANTIOQUIA","1"
"03/01/2026","52","NARIÑO","52720","SAPUYES","1"
"03/01/2026","08","ATLANTICO","08758","SOLEDAD","1"
"03/01/2026","50","META","50001","VILLAVICENCIO","1"
"03/01/2026","50","META","50001","VILLAVICENCIO","1"
"03/01/2026","50","META","50001","VILLAVICENCIO","1"
"02/28/2026","20","CESAR","20011","AGUACHICA","1"
"02/28/2026","81","ARAUCA","81065","ARAUQUITA","1"
"02/28/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/28/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/28/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/28/2026","19","CAUCA","19130","CAJIBIO","1"
"02/28/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/28/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/28/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/28/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/28/2026","50","META","50226","CUMARAL","1"
"02/28/2026","19","CAUCA","19256","EL TAMBO","1"
"02/28/2026","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"02/28/2026","73","TOLIMA","73001","IBAGUE","1"
"02/28/2026","19","CAUCA","19355","INZA","1"
"02/28/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/28/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/28/2026","86","PUTUMAYO","86568","PUERTO ASIS","1"
"02/28/2026","81","ARAUCA","81736","SARAVENA","1"
"02/28/2026","70","SUCRE","70001","SINCELEJO","1"
"02/28/2026","70","SUCRE","70001","SINCELEJO","1"
"02/28/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/28/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/28/2026","54","NORTE DE SANTANDER","54810","TIBU","1"
"02/28/2026","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1"
"02/28/2026","50","META","50001","VILLAVICENCIO","1"
"02/28/2026","50","META","50001","VILLAVICENCIO","1"
"02/28/2026","50","META","50001","VILLAVICENCIO","1"
"02/28/2026","50","META","50001","VILLAVICENCIO","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/27/2026","76","VALLE DEL CAUCA","76892","YUMBO","1"
"02/27/2026","05","ANTIOQUIA","05031","AMALFI","1"
"02/27/2026","81","ARAUCA","81001","ARAUCA","1"
"02/27/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/27/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/27/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","52","NARIÑO","52001","PASTO","1"
"02/27/2026","52","NARIÑO","52612","RICAURTE","1"
"02/27/2026","52","NARIÑO","52612","RICAURTE","1"
"02/27/2026","76","VALLE DEL CAUCA","76670","SAN PEDRO","1"
"02/27/2026","70","SUCRE","70820","SANTIAGO DE TOLU","1"
"02/27/2026","70","SUCRE","70001","SINCELEJO","1"
"02/27/2026","70","SUCRE","70001","SINCELEJO","1"
"02/27/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/27/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/27/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2026","23","CORDOBA","23189","CIENAGA DE ORO","1"
"02/27/2026","68","SANTANDER","68235","EL CARMEN DE CHUCURI","1"
"02/27/2026","18","CAQUETA","18001","FLORENCIA","1"
"02/27/2026","73","TOLIMA","73001","IBAGUE","1"
"02/27/2026","27","CHOCO","27361","ISTMINA","1"
"02/27/2026","44","LA GUAJIRA","44420","LA JAGUA DEL PILAR","1"
"02/27/2026","44","LA GUAJIRA","44420","LA JAGUA DEL PILAR","1"
"02/27/2026","08","ATLANTICO","08433","MALAMBO","1"
"02/27/2026","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"02/27/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/27/2026","23","CORDOBA","23001","MONTERIA","1"
"02/27/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"02/27/2026","52","NARIÑO","52001","PASTO","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2026","20","CESAR","20060","BOSCONIA","1"
"02/27/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/26/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/26/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/26/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/26/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/26/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/26/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/26/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/26/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/26/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/26/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/26/2026","76","VALLE DEL CAUCA","76126","CALIMA","1"
"02/26/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/26/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"02/26/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"02/26/2026","73","TOLIMA","73268","ESPINAL","1"
"02/26/2026","73","TOLIMA","73001","IBAGUE","1"
"02/26/2026","27","CHOCO","27361","ISTMINA","1"
"02/26/2026","76","VALLE DEL CAUCA","76400","LA UNION","1"
"02/26/2026","73","TOLIMA","73449","MELGAR","1"
"02/26/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"02/26/2026","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"02/26/2026","19","CAUCA","19001","POPAYAN","1"
"02/26/2026","68","SANTANDER","68575","PUERTO WILCHES","1"
"02/26/2026","52","NARIÑO","52685","SAN BERNARDO","1"
"02/26/2026","52","NARIÑO","52685","SAN BERNARDO","1"
"02/26/2026","76","VALLE DEL CAUCA","76670","SAN PEDRO","1"
"02/26/2026","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"02/26/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/26/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/26/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/26/2026","76","VALLE DEL CAUCA","76834","TULUA","1"
"02/26/2026","20","CESAR","20001","VALLEDUPAR","1"
"02/26/2026","20","CESAR","20001","VALLEDUPAR","1"
"02/26/2026","76","VALLE DEL CAUCA","76863","VERSALLES","1"
"02/26/2026","76","VALLE DEL CAUCA","76892","YUMBO","1"
"02/26/2026","47","MAGDALENA","47053","ARACATACA","1"
"02/26/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/25/2026","81","ARAUCA","81065","ARAUQUITA","1"
"02/25/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/25/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/25/2026","05","ANTIOQUIA","05088","BELLO","1"
"02/25/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/25/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/25/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/25/2026","68","SANTANDER","68001","BUCARAMANGA","1"
"02/25/2026","19","CAUCA","19137","CALDONO","1"
"02/25/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/25/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/25/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/25/2026","05","ANTIOQUIA","05147","CAREPA","1"
"02/25/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"02/25/2026","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"02/25/2026","05","ANTIOQUIA","05148","EL CARMEN DE VIBORAL","1"
"02/25/2026","73","TOLIMA","73319","GUAMO","1"
"02/25/2026","73","TOLIMA","73349","HONDA","1"
"02/25/2026","52","NARIÑO","52356","IPIALES","1"
"02/25/2026","05","ANTIOQUIA","05361","ITUANGO","1"
"02/25/2026","25","CUNDINAMARCA","25394","LA PALMA","1"
"02/25/2026","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/25/2026","41","HUILA","41001","NEIVA","1"
"02/25/2026","41","HUILA","41551","PITALITO","1"
"02/25/2026","18","CAQUETA","18592","PUERTO RICO","1"
"02/25/2026","27","CHOCO","27001","QUIBDO","1"
"02/25/2026","27","CHOCO","27001","QUIBDO","1"
"02/25/2026","52","NARIÑO","52612","RICAURTE","1"
"02/25/2026","05","ANTIOQUIA","05615","RIONEGRO","1"
"02/25/2026","47","MAGDALENA","47001","SANTA MARTA","1"
"02/25/2026","05","ANTIOQUIA","05736","SEGOVIA","1"
"02/25/2026","76","VALLE DEL CAUCA","76736","SEVILLA","1"
"02/25/2026","70","SUCRE","70001","SINCELEJO","1"
"02/25/2026","70","SUCRE","70001","SINCELEJO","1"
"02/25/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/25/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/25/2026","54","NORTE DE SANTANDER","54810","TIBU","1"
"02/25/2026","76","VALLE DEL CAUCA","76834","TULUA","1"
"02/25/2026","20","CESAR","20001","VALLEDUPAR","1"
"02/25/2026","50","META","50001","VILLAVICENCIO","1"
"02/25/2026","85","CASANARE","85001","YOPAL","1"
"02/24/2026","47","MAGDALENA","47053","ARACATACA","1"
"02/24/2026","68","SANTANDER","68081","BARRANCABERMEJA","1"
"02/24/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/24/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/24/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/24/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/24/2026","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/24/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/24/2026","41","HUILA","41132","CAMPOALEGRE","1"
"02/24/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/24/2026","70","SUCRE","70215","COROZAL","1"
"02/24/2026","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"02/24/2026","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"02/24/2026","05","ANTIOQUIA","05380","LA ESTRELLA","1"
"02/24/2026","08","ATLANTICO","08433","MALAMBO","1"
"02/24/2026","41","HUILA","41001","NEIVA","1"
"02/24/2026","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"02/24/2026","27","CHOCO","27001","QUIBDO","1"
"02/24/2026","27","CHOCO","27001","QUIBDO","1"
"02/24/2026","44","LA GUAJIRA","44001","RIOHACHA","1"
"02/24/2026","05","ANTIOQUIA","05615","RIONEGRO","1"
"02/24/2026","47","MAGDALENA","47660","SABANAS DE SAN ANGEL","1"
"02/24/2026","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"02/24/2026","68","SANTANDER","68679","SAN GIL","1"
"02/24/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/24/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/24/2026","25","CUNDINAMARCA","25754","SOACHA","1"
"02/24/2026","41","HUILA","41799","TELLO","1"
"02/24/2026","19","CAUCA","19809","TIMBIQUI","1"
"02/24/2026","08","ATLANTICO","08832","TUBARA","1"
"02/24/2026","50","META","50001","VILLAVICENCIO","1"
"02/23/2026","08","ATLANTICO","08758","SOLEDAD","1"
"02/23/2026","76","VALLE DEL CAUCA","76834","TULUA","1"
"02/23/2026","20","CESAR","20001","VALLEDUPAR","1"
"02/23/2026","20","CESAR","20001","VALLEDUPAR","1"
"02/23/2026","50","META","50001","VILLAVICENCIO","1"
"02/23/2026","76","VALLE DEL CAUCA","76001","CALI","1"
"02/23/2026","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/23/2026","50","META","50150","CASTILLA LA NUEVA","1"
"02/23/2026","05","ANTIOQUIA","05212","COPACABANA","1"
"02/23/2026","05","ANTIOQUIA","05212","COPACABANA","1"
"02/23/2026","52","NARIÑO","52224","CUASPUD CARLOSAMA","1"
"02/23/2026","76","VALLE DEL CAUCA","76233","DAGUA","1"
